21418	4bdf6d36e75c0f47e936cb03	Sun Apr 01 00:00:00 +0000 2012	480
21418	4b5da988f964a520ae6529e3	Sun Apr 01 00:00:00 +0000 2012	480
21418	4e925263e5fa72f70fba5010	Sun Apr 01 00:00:00 +0000 2012	480
21418	4edc137d93ad464d2a8c8751	Sun Apr 01 00:00:00 +0000 2012	480
21418	4edb7ce446907c1b43f005b6	Sun Apr 01 00:00:00 +0000 2012	480
21418	4ed8de5729c2b91226824dd3	Sun Apr 01 00:00:00 +0000 2012	480
21418	4b0e6213f964a5203e5723e3	Sun Apr 01 00:00:00 +0000 2012	480
21418	4f085331e4b06fab19349a2a	Sun Apr 01 00:00:00 +0000 2012	480
21418	4b1537bbf964a5206ea923e3	Sun Apr 01 00:00:00 +0000 2012	480
21418	4edb137ee5fa78b16f079097	Sun Apr 01 00:00:00 +0000 2012	480
21418	4cda0ff5958f236a47eea403	Sun Apr 01 00:00:00 +0000 2012	480
21418	4c9c86888afca09376b1ed15	Sun Apr 01 00:00:00 +0000 2012	480
21418	4bc1b6d9461576b034427c32	Sun Apr 01 00:00:00 +0000 2012	480
21418	4b738f47f964a520fab32de3	Sun Apr 01 00:00:00 +0000 2012	480
21418	4f4b11b7e4b0c132f39e2ae1	Sun Apr 01 00:00:00 +0000 2012	480
21418	4ceb9b96e888f04dc828536b	Sun Apr 01 00:00:00 +0000 2012	480
21418	4c7efb951415b7131956fd5c	Sun Apr 01 00:00:00 +0000 2012	480
21418	4b08e700f964a520421323e3	Sun Apr 01 00:00:00 +0000 2012	480
21418	4b18e995f964a52079d623e3	Sun Apr 01 00:00:00 +0000 2012	480
21418	4c43fd76f0bdd13a74fec8cc	Sun Apr 01 00:00:00 +0000 2012	480
49530	4b1537bbf964a5206ea923e3	Sun Apr 01 00:00:00 +0000 2012	480
49530	4baeee64f964a52089e23be3	Sun Apr 01 00:00:00 +0000 2012	480
49530	4c8e03581992a1cd22c6d9fb	Sun Apr 01 00:00:00 +0000 2012	480
49530	4b67e88ef964a520c2602be3	Sun Apr 01 00:00:00 +0000 2012	480
49530	4b7b8a84f964a520ca662fe3	Sun Apr 01 00:00:00 +0000 2012	480
49530	4f572e03e4b084fcb1b5614b	Sun Apr 01 00:00:00 +0000 2012	480
49530	4b0a48aff964a520fd2223e3	Sun Apr 01 00:00:00 +0000 2012	480
49530	4babf9c3f964a520ddda3ae3	Sun Apr 01 00:00:00 +0000 2012	480
49530	4b14853ef964a5202da423e3	Sun Apr 01 00:00:00 +0000 2012	480
49530	4cb4ead68db0a1437ec65e16	Sun Apr 01 00:00:00 +0000 2012	480
49530	4b44cd7af964a520a3fc25e3	Sun Apr 01 00:00:00 +0000 2012	480
